#t  x1  x2  v1  v2 
50.07000  4.39389  6.86797  -1.93709  5.47301 
50.08000  4.37442  6.92293  -1.95582  5.51894 
50.09000  4.35478  6.97835  -1.97361  5.56357 
50.10000  4.33495  7.03420  -1.99044  5.60689 
50.11000  4.31497  7.09049  -2.00632  5.64890 
50.12000  4.29483  7.14718  -2.02123  5.68957 
50.13000  4.27454  7.20428  -2.03516  5.72890 
50.14000  4.25412  7.26176  -2.04812  5.76689 
50.15000  4.23358  7.31961  -2.06009  5.80351 
50.16000  4.21292  7.37783  -2.07107  5.83877 
50.17000  4.19216  7.43639  -2.08105  5.87265 
50.18000  4.17130  7.49528  -2.09002  5.90515 
50.19000  4.15036  7.55449  -2.09799  5.93626 
50.20000  4.12934  7.61401  -2.10495  5.96598 
50.21000  4.10826  7.67381  -2.11088  5.99429 
50.22000  4.08712  7.73389  -2.11580  6.02119 
50.23000  4.06594  7.79424  -2.11969  6.04667 
50.24000  4.04473  7.85483  -2.12255  6.07073 
50.25000  4.02349  7.91565  -2.12438  6.09337 
50.26000  4.00224  7.97669  -2.12518  6.11457 
50.27000  3.98099  8.03794  -2.12493  6.13434 
50.28000  3.95974  8.09938  -2.12365  6.15267 
50.29000  3.93852  8.16100  -2.12134  6.16956 
50.30000  3.91732  8.22277  -2.11798  6.18500 
50.31000  3.89616  8.28470  -2.11357  6.19900 
50.32000  3.87504  8.34675  -2.10813  6.21154 
50.33000  3.85399  8.40893  -2.10164  6.22263 
50.34000  3.83301  8.47120  -2.09411  6.23226 
50.35000  3.81211  8.53357  -2.08554  6.24044 
50.36000  3.79130  8.59601  -2.07592  6.24716 
50.37000  3.77059  8.65851  -2.06527  6.25242 
50.38000  3.75000  8.72106  -2.05358  6.25623 
50.39000  3.72952  8.78364  -2.04085  6.25858 
50.40000  3.70918  8.84623  -2.02709  6.25947 
50.41000  3.68898  8.90883  -2.01229  6.25892 
50.42000  3.66893  8.97141  -1.99647  6.25690 
50.43000  3.64905  9.03397  -1.97962  6.25344 
50.44000  3.62934  9.09648  -1.96175  6.24853 
50.45000  3.60981  9.15894  -1.94287  6.24217 
50.46000  3.59048  9.22132  -1.92297  6.23437 
50.47000  3.57136  9.28362  -1.90206  6.22513 
50.48000  3.55244  9.34583  -1.88016  6.21445 
50.49000  3.53375  9.40791  -1.85725  6.20234 
50.50000  3.51530  9.46987  -1.83335  6.18881 
50.51000  3.49709  9.53169  -1.80847  6.17386 
50.52000  3.47913  9.59335  -1.78260  6.15749 
50.53000  3.46143  9.65484  -1.75577  6.13971 
50.54000  3.44401  9.71614  -1.72797  6.12053 
50.55000  3.42687  9.77725  -1.69921  6.09995 
50.56000  3.41003  9.83814  -1.66950  6.07798 
50.57000  3.39348  9.89881  -1.63885  6.05463 
50.58000  3.37725  9.95924  -1.60727  6.02990 
50.59000  3.36134  10.01941  -1.57476  6.00381 
50.60000  3.34576  10.07931  -1.54134  5.97635 
50.61000  3.33051  10.13894  -1.50701  5.94755 
50.62000  3.31562  10.19826  -1.47179  5.91741 
50.63000  3.30108  10.25728  -1.43567  5.88594 
50.64000  3.28690  10.31598  -1.39869  5.85315 
50.65000  3.27310  10.37435  -1.36084  5.81904 
50.66000  3.25969  10.43236  -1.32213  5.78364 
50.67000  3.24666  10.49002  -1.28258  5.74695 
50.68000  3.23403  10.54730  -1.24220  5.70898 
50.69000  3.22182  10.60420  -1.20100  5.66974 
50.70000  3.21001  10.66070  -1.15900  5.62925 
50.71000  3.19864  10.71678  -1.11620  5.58752 
50.72000  3.18769  10.77245  -1.07261  5.54456 
50.73000  3.17718  10.82767  -1.02826  5.50038 
50.74000  3.16712  10.88245  -0.98315  5.45500 
50.75000  3.15752  10.93677  -0.93730  5.40843 
50.76000  3.14838  10.99062  -0.89073  5.36069 
50.77000  3.13971  11.04399  -0.84343  5.31178 
50.78000  3.13151  11.09686  -0.79544  5.26173 
50.79000  3.12380  11.14922  -0.74676  5.21055 
50.80000  3.11657  11.20107  -0.69742  5.15825 
50.81000  3.10985  11.25239  -0.64741  5.10484 
50.82000  3.10363  11.30317  -0.59677  5.05036 
50.83000  3.09791  11.35340  -0.54550  4.99480 
50.84000  3.09272  11.40306  -0.49363  4.93819 
50.85000  3.08804  11.45216  -0.44116  4.88054 
50.86000  3.08389  11.50067  -0.38811  4.82187 
50.87000  3.08028  11.54860  -0.33451  4.76220 
50.88000  3.07720  11.59592  -0.28036  4.70154 
50.89000  3.07467  11.64263  -0.22569  4.63991 
50.90000  3.07269  11.68872  -0.17050  4.57734 
50.91000  3.07126  11.73417  -0.11483  4.51383 
50.92000  3.07039  11.77899  -0.05868  4.44940 
50.93000  3.07009  11.82316  -0.00207  4.38409 
50.94000  3.07035  11.86667  0.05497  4.31789 
50.95000  3.07119  11.90952  0.11244  4.25084 
50.96000  3.07260  11.95169  0.17030  4.18294 
50.97000  3.07459  11.99318  0.22856  4.11423 
50.98000  3.07717  12.03398  0.28718  4.04472 
50.99000  3.08034  12.07407  0.34614  3.97442 
51.00000  3.08409  12.11346  0.40543  3.90337 
51.01000  3.08845  12.15214  0.46504  3.83158 
51.02000  3.09339  12.19010  0.52493  3.75906 
51.03000  3.09894  12.22732  0.58509  3.68585 
51.04000  3.10510  12.26381  0.64551  3.61196 
51.05000  3.11185  12.29956  0.70616  3.53741 
51.06000  3.11922  12.33456  0.76702  3.46223 
51.07000  3.12719  12.36881  0.82807  3.38642 
51.08000  3.13578  12.40229  0.88929  3.31003 
51.09000  3.14498  12.43501  0.95067  3.23306 
51.10000  3.15479  12.46695  1.01218  3.15554 
51.11000  3.16522  12.49812  1.07381  3.07749 
51.12000  3.17627  12.52850  1.13553  2.99893 
51.13000  3.18793  12.55810  1.19732  2.91988 
51.14000  3.20022  12.58690  1.25916  2.84037 
51.15000  3.21312  12.61490  1.32104  2.76042 
51.16000  3.22664  12.64211  1.38293  2.68005 
51.17000  3.24078  12.66850  1.44480  2.59928 
51.18000  3.25553  12.69409  1.50665  2.51814 
51.19000  3.27091  12.71887  1.56845  2.43664 
51.20000  3.28690  12.74282  1.63019  2.35481 
51.21000  3.30351  12.76596  1.69182  2.27268 
51.22000  3.32074  12.78828  1.75335  2.19026 
51.23000  3.33858  12.80977  1.81475  2.10757 
51.24000  3.35703  12.83043  1.87600  2.02465 
51.25000  3.37610  12.85026  1.93707  1.94151 
51.26000  3.39578  12.86926  1.99795  1.85817 
51.27000  3.41606  12.88742  2.05861  1.77466 
51.28000  3.43695  12.90475  2.11904  1.69101 
51.29000  3.45844  12.92124  2.17922  1.60722 
51.30000  3.48053  12.93690  2.23912  1.52334 
51.31000  3.50322  12.95171  2.29872  1.43937 
51.32000  3.52651  12.96569  2.35801  1.35534 
51.33000  3.55038  12.97882  2.41697  1.27128 
51.34000  3.57485  12.99111  2.47557  1.18721 
51.35000  3.59989  13.00256  2.53379  1.10315 
51.36000  3.62552  13.01317  2.59161  1.01912 
51.37000  3.65173  13.02294  2.64902  0.93514 
51.38000  3.67850  13.03188  2.70599  0.85125 
51.39000  3.70585  13.03997  2.76251  0.76745 
51.40000  3.73375  13.04723  2.81855  0.68377 
51.41000  3.76222  13.05365  2.87409  0.60025 
51.42000  3.79123  13.05923  2.92912  0.51688 
51.43000  3.82080  13.06398  2.98362  0.43371 
51.44000  3.85091  13.06790  3.03756  0.35075 
51.45000  3.88155  13.07100  3.09093  0.26803 
51.46000  3.91272  13.07327  3.14371  0.18555 
51.47000  3.94442  13.07471  3.19588  0.10336 
51.48000  3.97664  13.07533  3.24742  0.02147 
51.49000  4.00937  13.07514  3.29831  -0.06011 
51.50000  4.04261  13.07413  3.34853  -0.14134 
51.51000  4.07634  13.07231  3.39808  -0.22221 
51.52000  4.11057  13.06969  3.44692  -0.30270 
51.53000  4.14528  13.06626  3.49504  -0.38278 
51.54000  4.18047  13.06203  3.54242  -0.46243 
51.55000  4.21613  13.05701  3.58905  -0.54164 
51.56000  4.25225  13.05120  3.63491  -0.62038 
51.57000  4.28883  13.04460  3.67998  -0.69863 
51.58000  4.32585  13.03723  3.72424  -0.77638 
51.59000  4.36331  13.02907  3.76768  -0.85359 
51.60000  4.40121  13.02015  3.81028  -0.93026 
51.61000  4.43952  13.01047  3.85203  -1.00637 
51.62000  4.47825  13.00003  3.89290  -1.08188 
51.63000  4.51738  12.98883  3.93289  -1.15679 
51.64000  4.55690  12.97689  3.97198  -1.23108 
51.65000  4.59682  12.96421  4.01014  -1.30472 
51.66000  4.63711  12.95080  4.04738  -1.37770 
51.67000  4.67776  12.93666  4.08367  -1.45000 
51.68000  4.71878  12.92180  4.11900  -1.52160 
51.69000  4.76014  12.90622  4.15335  -1.59249 
51.70000  4.80185  12.88995  4.18671  -1.66264 
51.71000  4.84388  12.87297  4.21906  -1.73204 
51.72000  4.88623  12.85530  4.25040  -1.80067 
51.73000  4.92889  12.83696  4.28071  -1.86852 
51.74000  4.97184  12.81793  4.30998  -1.93557 
51.75000  5.01509  12.79825  4.33819  -2.00179 
51.76000  5.05861  12.77790  4.36534  -2.06719 
51.77000  5.10239  12.75690  4.39140  -2.13173 
51.78000  5.14643  12.73526  4.41637  -2.19541 
51.79000  5.19072  12.71299  4.44024  -2.25820 
51.80000  5.23524  12.69010  4.46300  -2.32010 
51.81000  5.27998  12.66659  4.48463  -2.38110 
51.82000  5.32493  12.64248  4.50513  -2.44116 
51.83000  5.37008  12.61777  4.52448  -2.50029 
51.84000  5.41542  12.59247  4.54267  -2.55846 
51.85000  5.46094  12.56660  4.55971  -2.61567 
51.86000  5.50662  12.54016  4.57556  -2.67190 
51.87000  5.55245  12.51316  4.59024  -2.72714 
51.88000  5.59842  12.48562  4.60373  -2.78137 
51.89000  5.64452  12.45753  4.61601  -2.83459 
51.90000  5.69074  12.42892  4.62709  -2.88678 
51.91000  5.73706  12.39980  4.63696  -2.93793 
51.92000  5.78348  12.37017  4.64560  -2.98802 
51.93000  5.82998  12.34004  4.65302  -3.03706 
51.94000  5.87654  12.30942  4.65920  -3.08502 
51.95000  5.92316  12.27834  4.66414  -3.13190 
51.96000  5.96982  12.24679  4.66784  -3.17769 
51.97000  6.01652  12.21478  4.67028  -3.22237 
51.98000  6.06323  12.18234  4.67147  -3.26594 
51.99000  6.10995  12.14946  4.67140  -3.30839 
52.00000  6.15666  12.11617  4.67006  -3.34972 
52.01000  6.20335  12.08247  4.66745  -3.38990 
52.02000  6.25001  12.04837  4.66357  -3.42895 
52.03000  6.29662  12.01389  4.65842  -3.46684 
52.04000  6.34317  11.97904  4.65199  -3.50357 
52.05000  6.38966  11.94382  4.64427  -3.53913 
52.06000  6.43606  11.90825  4.63527  -3.57352 
52.07000  6.48236  11.87235  4.62499  -3.60674 
52.08000  6.52856  11.83612  4.61343  -3.63877 
52.09000  6.57463  11.79957  4.60057  -3.66961 
52.10000  6.62057  11.76273  4.58643  -3.69925 
52.11000  6.66636  11.72559  4.57100  -3.72770 
52.12000  6.71199  11.68817  4.55429  -3.75495 
52.13000  6.75745  11.65049  4.53629  -3.78099 
52.14000  6.80272  11.61255  4.51700  -3.80582 
52.15000  6.84779  11.57437  4.49643  -3.82943 
52.16000  6.89264  11.53596  4.47458  -3.85184 
52.17000  6.93728  11.49734  4.45145  -3.87302 
52.18000  6.98167  11.45850  4.42704  -3.89298 
52.19000  7.02582  11.41948  4.40135  -3.91173 
52.20000  7.06970  11.38027  4.37440  -3.92925 
52.21000  7.11331  11.34089  4.34617  -3.94554 
52.22000  7.15662  11.30136  4.31668  -3.96061 
52.23000  7.19964  11.26168  4.28594  -3.97446 
52.24000  7.24234  11.22187  4.25393  -3.98709 
52.25000  7.28472  11.18194  4.22068  -3.99849 
52.26000  7.32676  11.14190  4.18619  -4.00867 
52.27000  7.36844  11.10177  4.15045  -4.01763 
52.28000  7.40977  11.06155  4.11349  -4.02538 
52.29000  7.45071  11.02126  4.07530  -4.03190 
52.30000  7.49127  10.98091  4.03589  -4.03721 
52.31000  7.53143  10.94051  3.99527  -4.04131 
52.32000  7.57118  10.90008  3.95344  -4.04421 
52.33000  7.61050  10.85963  3.91043  -4.04590 
52.34000  7.64939  10.81916  3.86622  -4.04638 
52.35000  7.68782  10.77870  3.82084  -4.04568 
52.36000  7.72580  10.73825  3.77429  -4.04378 
52.37000  7.76331  10.69783  3.72658  -4.04069 
52.38000  7.80033  10.65744  3.67772  -4.03643 
52.39000  7.83686  10.61710  3.62772  -4.03099 
52.40000  7.87289  10.57682  3.57659  -4.02438 
52.41000  7.90840  10.53661  3.52434  -4.01661 
52.42000  7.94337  10.49649  3.47099  -4.00768 
52.43000  7.97782  10.45646  3.41654  -3.99760 
52.44000  8.01171  10.41653  3.36101  -3.98638 
52.45000  8.04504  10.37673  3.30441  -3.97403 
52.46000  8.07779  10.33705  3.24675  -3.96056 
52.47000  8.10997  10.29752  3.18805  -3.94596 
52.48000  8.14156  10.25813  3.12831  -3.93026 
52.49000  8.17254  10.21891  3.06756  -3.91346 
52.50000  8.20291  10.17986  3.00579  -3.89557 
52.51000  8.23265  10.14100  2.94304  -3.87660 
52.52000  8.26177  10.10233  2.87932  -3.85656 
52.53000  8.29024  10.06387  2.81463  -3.83547 
52.54000  8.31806  10.02562  2.74899  -3.81332 
52.55000  8.34522  9.98760  2.68242  -3.79014 
52.56000  8.37171  9.94982  2.61494  -3.76593 
52.57000  8.39752  9.91228  2.54656  -3.74070 
52.58000  8.42264  9.87501  2.47730  -3.71447 
52.59000  8.44706  9.83800  2.40716  -3.68725 
52.60000  8.47078  9.80126  2.33618  -3.65906 
52.61000  8.49379  9.76481  2.26437  -3.62989 
52.62000  8.51607  9.72866  2.19174  -3.59978 
52.63000  8.53762  9.69282  2.11831  -3.56873 
52.64000  8.55844  9.65729  2.04410  -3.53675 
52.65000  8.57850  9.62208  1.96912  -3.50386 
52.66000  8.59782  9.58721  1.89341  -3.47007 
52.67000  8.61637  9.55268  1.81696  -3.43540 
52.68000  8.63416  9.51850  1.73981  -3.39986 
52.69000  8.65117  9.48468  1.66198  -3.36346 
52.70000  8.66740  9.45123  1.58347  -3.32623 
52.71000  8.68284  9.41816  1.50432  -3.28817 
52.72000  8.69748  9.38547  1.42453  -3.24930 
52.73000  8.71133  9.35317  1.34414  -3.20965 
52.74000  8.72437  9.32128  1.26315  -3.16921 
52.75000  8.73659  9.28979  1.18160  -3.12802 
52.76000  8.74800  9.25872  1.09949  -3.08608 
52.77000  8.75858  9.22807  1.01686  -3.04342 
52.78000  8.76834  9.19785  0.93372  -3.00004 
52.79000  8.77726  9.16807  0.85010  -2.95597 
52.80000  8.78534  9.13873  0.76600  -2.91123 
52.81000  8.79258  9.10984  0.68147  -2.86582 
52.82000  8.79897  9.08141  0.59651  -2.81978 
52.83000  8.80451  9.05345  0.51115  -2.77311 
52.84000  8.80919  9.02595  0.42541  -2.72583 
52.85000  8.81301  8.99893  0.33931  -2.67797 
52.86000  8.81598  8.97239  0.25288  -2.62954 
52.87000  8.81807  8.94634  0.16613  -2.58056 
52.88000  8.81930  8.92078  0.07909  -2.53104 
52.89000  8.81965  8.89572  -0.00821  -2.48101 
52.90000  8.81913  8.87116  -0.09577  -2.43049 
52.91000  8.81774  8.84711  -0.18355  -2.37949 
52.92000  8.81546  8.82357  -0.27152  -2.32803 
52.93000  8.81231  8.80055  -0.35968  -2.27613 
52.94000  8.80827  8.77805  -0.44799  -2.22381 
52.95000  8.80335  8.75607  -0.53644  -2.17109 
52.96000  8.79754  8.73463  -0.62500  -2.11800 
52.97000  8.79085  8.71371  -0.71364  -2.06454 
52.98000  8.78327  8.69334  -0.80234  -2.01074 
52.99000  8.77480  8.67350  -0.89109  -1.95662 
53.00000  8.76545  8.65420  -0.97985  -1.90219 
53.01000  8.75520  8.63545  -1.06861  -1.84749 
53.02000  8.74407  8.61725  -1.15734  -1.79252 
53.03000  8.73206  8.59960  -1.24602  -1.73730 
53.04000  8.71915  8.58251  -1.33462  -1.68187 
53.05000  8.70536  8.56597  -1.42312  -1.62623 
53.06000  8.69069  8.54998  -1.51150  -1.57041 
53.07000  8.67513  8.53456  -1.59974  -1.51443 
53.08000  8.65870  8.51969  -1.68781  -1.45830 
53.09000  8.64138  8.50539  -1.77568  -1.40205 
53.10000  8.62318  8.49165  -1.86334  -1.34570 
53.11000  8.60411  8.47848  -1.95076  -1.28926 
53.12000  8.58417  8.46587  -2.03793  -1.23277 
53.13000  8.56335  8.45382  -2.12480  -1.17622 
53.14000  8.54167  8.44234  -2.21137  -1.11966 
53.15000  8.51913  8.43143  -2.29761  -1.06309 
53.16000  8.49572  8.42108  -2.38350  -1.00655 
53.17000  8.47146  8.41130  -2.46901  -0.95003 
53.18000  8.44634  8.40208  -2.55412  -0.89358 
53.19000  8.42037  8.39343  -2.63881  -0.83720 
53.20000  8.39356  8.38534  -2.72305  -0.78092 
53.21000  8.36591  8.37781  -2.80683  -0.72475 
53.22000  8.33743  8.37084  -2.89012  -0.66872 
53.23000  8.30811  8.36443  -2.97290  -0.61285 
53.24000  8.27797  8.35859  -3.05515  -0.55715 
53.25000  8.24701  8.35329  -3.13684  -0.50164 
53.26000  8.21523  8.34855  -3.21795  -0.44635 
53.27000  8.18265  8.34436  -3.29846  -0.39129 
53.28000  8.14926  8.34073  -3.37836  -0.33648 
53.29000  8.11508  8.33764  -3.45761  -0.28194 
53.30000  8.08011  8.33509  -3.53620  -0.22769 
53.31000  8.04436  8.33308  -3.61410  -0.17375 
53.32000  8.00783  8.33161  -3.69130  -0.12014 
53.33000  7.97053  8.33068  -3.76777  -0.06687 
53.34000  7.93247  8.33028  -3.84350  -0.01396 
53.35000  7.89366  8.33040  -3.91846  0.03856 
53.36000  7.85410  8.33105  -3.99263  0.09069 
53.37000  7.81381  8.33221  -4.06599  0.14239 
53.38000  7.77278  8.33389  -4.13852  0.19366 
53.39000  7.73104  8.33609  -4.21021  0.24448 
53.40000  7.68858  8.33878  -4.28103  0.29483 
53.41000  7.64542  8.34198  -4.35097  0.34469 
53.42000  7.60156  8.34568  -4.42000  0.39405 
53.43000  7.55702  8.34986  -4.48811  0.44289 
53.44000  7.51180  8.35454  -4.55528  0.49119 
53.45000  7.46591  8.35969  -4.62148  0.53894 
53.46000  7.41937  8.36531  -4.68671  0.58611 
53.47000  7.37218  8.37141  -4.75094  0.63270 
53.48000  7.32435  8.37797  -4.81416  0.67869 
53.49000  7.27589  8.38498  -4.87635  0.72406 
53.50000  7.22682  8.39245  -4.93749  0.76880 
53.51000  7.17714  8.40036  -4.99756  0.81290 
53.52000  7.12687  8.40871  -5.05656  0.85632 
53.53000  7.07601  8.41749  -5.11446  0.89908 
53.54000  7.02458  8.42669  -5.17124  0.94114 
53.55000  6.97259  8.43631  -5.22690  0.98249 
53.56000  6.92004  8.44634  -5.28141  1.02313 
53.57000  6.86696  8.45677  -5.33477  1.06304 
53.58000  6.81335  8.46760  -5.38695  1.10219 
53.59000  6.75922  8.47882  -5.43794  1.14059 
53.60000  6.70459  8.49041  -5.48773  1.17822 
53.61000  6.64947  8.50238  -5.53631  1.21506 
53.62000  6.59386  8.51471  -5.58366  1.25111 
53.63000  6.53779  8.52740  -5.62976  1.28634 
53.64000  6.48127  8.54044  -5.67461  1.32076 
53.65000  6.42430  8.55382  -5.71820  1.35435 
53.66000  6.36690  8.56753  -5.76050  1.38709 
53.67000  6.30909  8.58156  -5.80152  1.41898 
53.68000  6.25087  8.59591  -5.84123  1.45000 
53.69000  6.19227  8.61056  -5.87963  1.48015 
53.70000  6.13328  8.62551  -5.91670  1.50942 
53.71000  6.07393  8.64075  -5.95245  1.53779 
53.72000  6.01423  8.65627  -5.98684  1.56527 
53.73000  5.95420  8.67205  -6.01988  1.59182 
53.74000  5.89384  8.68810  -6.05156  1.61746 
53.75000  5.83316  8.70440  -6.08187  1.64217 
53.76000  5.77220  8.72095  -6.11080  1.66595 
53.77000  5.71095  8.73772  -6.13834  1.68877 
53.78000  5.64943  8.75472  -6.16448  1.71065 
53.79000  5.58766  8.77193  -6.18922  1.73157 
53.80000  5.52565  8.78935  -6.21254  1.75153 
53.81000  5.46341  8.80696  -6.23445  1.77051 
53.82000  5.40096  8.82476  -6.25494  1.78851 
53.83000  5.33831  8.84273  -6.27399  1.80553 
53.84000  5.27548  8.86087  -6.29161  1.82157 
53.85000  5.21248  8.87917  -6.30779  1.83661 
53.86000  5.14932  8.89760  -6.32253  1.85065 
53.87000  5.08603  8.91618  -6.33581  1.86369 
53.88000  5.02261  8.93488  -6.34764  1.87572 
53.89000  4.95907  8.95369  -6.35801  1.88674 
53.90000  4.89545  8.97261  -6.36693  1.89675 
53.91000  4.83174  8.99163  -6.37438  1.90574 
53.92000  4.76796  9.01073  -6.38036  1.91372 
53.93000  4.70413  9.02990  -6.38488  1.92067 
53.94000  4.64026  9.04914  -6.38793  1.92660 
53.95000  4.57637  9.06843  -6.38951  1.93151 
53.96000  4.51247  9.08777  -6.38962  1.93539 
53.97000  4.44858  9.10714  -6.38825  1.93825 
53.98000  4.38471  9.12654  -6.38542  1.94008 
53.99000  4.32087  9.14594  -6.38111  1.94088 
54.00000  4.25708  9.16535  -6.37533  1.94066 
54.01000  4.19336  9.18476  -6.36809  1.93941 
54.02000  4.12972  9.20414  -6.35937  1.93714 
54.03000  4.06617  9.22350  -6.34919  1.93384 
54.04000  4.00274  9.24282  -6.33755  1.92952 
54.05000  3.93942  9.26209  -6.32445  1.92418 
54.06000  3.87625  9.28130  -6.30989  1.91783 
54.07000  3.81323  9.30045  -6.29387  1.91046 
54.08000  3.75037  9.31951  -6.27641  1.90208 
54.09000  3.68770  9.33849  -6.25750  1.89269 
54.10000  3.62522  9.35737  -6.23715  1.88229 
54.11000  3.56295  9.37613  -6.21537  1.87090 
54.12000  3.50091  9.39478  -6.19215  1.85851 
54.13000  3.43911  9.41330  -6.16751  1.84513 
54.14000  3.37756  9.43169  -6.14145  1.83076 
54.15000  3.31628  9.44992  -6.11398  1.81541 
54.16000  3.25528  9.46800  -6.08511  1.79909 
54.17000  3.19458  9.48590  -6.05484  1.78180 
54.18000  3.13419  9.50363  -6.02318  1.76355 
54.19000  3.07412  9.52117  -5.99014  1.74434 
54.20000  3.01438  9.53852  -5.95572  1.72419 
54.21000  2.95500  9.55566  -5.91995  1.70310 
54.22000  2.89599  9.57258  -5.88281  1.68107 
54.23000  2.83735  9.58928  -5.84434  1.65812 
54.24000  2.77910  9.60574  -5.80453  1.63425 
54.25000  2.72126  9.62196  -5.76339  1.60947 
54.26000  2.66383  9.63793  -5.72094  1.58380 
54.27000  2.60684  9.65364  -5.67719  1.55724 
54.28000  2.55029  9.66908  -5.63215  1.52980 
54.29000  2.49419  9.68423  -5.58583  1.50148 
54.30000  2.43857  9.69911  -5.53824  1.47232 
54.31000  2.38343  9.71368  -5.48940  1.44230 
54.32000  2.32878  9.72795  -5.43931  1.41144 
54.33000  2.27464  9.74191  -5.38799  1.37976 
54.34000  2.22102  9.75555  -5.33546  1.34726 
54.35000  2.16793  9.76886  -5.28173  1.31397 
54.36000  2.11539  9.78183  -5.22681  1.27988 
54.37000  2.06340  9.79445  -5.17072  1.24501 
54.38000  2.01197  9.80673  -5.11347  1.20937 
54.39000  1.96113  9.81864  -5.05507  1.17298 
